day,month,hour,x,y,type,pressure
05,09,1800,181,99,H,1006
05,09,1800,377,194,H,1029
05,09,1800,749,313,H,1013
05,09,1800,628,364,H,1012
05,09,1800,259,452,H,1027
12,09,1800,792,77,L,1004
12,09,1800,332,132,L,980
12,09,1800,94,267,L,1006
12,09,1800,564,315,L,1001
12,09,1800,172,364,L,1009
12,09,1800,688,448,L,1004
12,09,1800,527,430,L,1011
12,09,1800,708,137,H,1013
12,09,1800,549,253,H,1017
12,09,1800,309,474,H,1032
19,09,1800,343,15,L,994
19,09,1800,162,326,L,1000
19,09,1800,41,389,L,1011
19,09,1800,206,427,L,1010
19,09,1800,403,474,L,1009
19,09,1800,525,530,L,1006
19,09,1800,790,75,H,1006
19,09,1800,184,106,H,1034
19,09,1800,478,159,H,1032
19,09,1800,55,208,H,1024
19,09,1800,343,182,H,1034
19,09,1800,635,313,H,1014
19,09,1800,6,496,H,1018
26,09,1800,468,196,L,982
26,09,1800,189,274,L,1012
26,09,1800,492,388,L,1007
26,09,1800,413,151,H,996
26,09,1800,719,337,H,1019
26,09,1800,70,359,H,1028
03,09,1800,794,35,L,1001
03,09,1800,709,41,L,1010
03,09,1800,342,167,L,997
03,09,1800,186,246,L,1004
03,09,1800,68,230,L,990
03,09,1800,437,242,L,1011
03,09,1800,562,258,L,1016
03,09,1800,560,381,L,1011
03,09,1800,495,424,L,1007
03,09,1800,88,144,H,1005
03,09,1800,746,317,H,1016
03,09,1800,257,430,H,1033
10,09,1800,363,102,L,985
10,09,1800,405,200,L,976
10,09,1800,60,244,L,998
10,09,1800,703,249,L,1002
10,09,1800,54,288,L,999
10,09,1800,493,427,L,1011
10,09,1800,736,39,H,1013
10,09,1800,197,150,H,1027
10,09,1800,216,227,H,1025
10,09,1800,690,392,H,1013
10,09,1800,254,446,H,1034
17,09,1800,687,101,L,1013
17,09,1800,312,123,L,1003
17,09,1800,13,158,L,1004
17,09,1800,767,174,L,1011
17,09,1800,57,260,L,1006
17,09,1800,605,327,L,1010
17,09,1800,145,397,L,1001
17,09,1800,245,324,L,995
17,09,1800,701,468,L,1003
17,09,1800,482,449,L,1006
17,09,1800,185,136,H,1017
17,09,1800,423,216,H,1034
24,09,1800,794,35,L,1009
24,09,1800,359,71,L,995
24,09,1800,712,84,L,1014
24,09,1800,137,194,L,1018
24,09,1800,425,193,L,995
24,09,1800,446,227,L,994
24,09,1800,309,350,L,997
24,09,1800,183,372,L,993
24,09,1800,531,404,L,1011
24,09,1800,298,451,L,1005
24,09,1800,244,142,H,1027
24,09,1800,52,291,H,1028
24,09,1800,687,347,H,1017
04,09,1800,787,91,L,1000
04,09,1800,206,109,L,1002
04,09,1800,543,244,L,1011
04,09,1800,615,229,L,1012
04,09,1800,112,247,L,1003
04,09,1800,189,278,L,996
04,09,1800,72,508,L,1024
04,09,1800,362,194,H,1026
04,09,1800,727,323,H,1014
04,09,1800,290,426,H,1033
11,09,1800,394,170,L,982
11,09,1800,83,258,L,1005
11,09,1800,178,269,L,1015
11,09,1800,556,295,L,1005
11,09,1800,513,427,L,1010
11,09,1800,252,247,H,1026
11,09,1800,279,457,H,1034
11,09,1800,550,472,H,1017
18,09,1800,302,87,L,999
18,09,1800,790,81,L,1005
18,09,1800,94,257,L,1012
18,09,1800,769,433,L,1007
18,09,1800,184,395,L,1003
18,09,1800,90,415,L,1010
18,09,1800,421,477,L,1008
18,09,1800,103,147,H,1022
18,09,1800,152,222,H,1020
18,09,1800,428,157,H,1036
18,09,1800,227,287,H,1024
25,09,1800,350,44,L,990
25,09,1800,791,76,L,1008
25,09,1800,419,99,L,983
25,09,1800,401,298,L,986
25,09,1800,786,307,L,1013
25,09,1800,364,348,L,983
25,09,1800,66,331,H,1031
25,09,1800,695,337,H,1019
04,10,0000,345,90,L,1004
04,10,0000,544,114,L,1011
04,10,0000,604,278,L,999
04,10,0000,305,259,L,996
04,10,0000,155,402,L,993
04,10,0000,746,78,H,1023
04,10,0000,158,215,H,1033
04,10,0000,423,227,H,1024
11,10,0000,328,95,L,968
11,10,0000,293,247,L,1007
11,10,0000,44,293,L,995
11,10,0000,19,501,L,998
11,10,0000,348,485,L,992
11,10,0000,194,148,H,1029
11,10,0000,684,279,H,1012
11,10,0000,200,359,H,1022
11,10,0000,487,394,H,1017
11,10,0000,531,504,H,1016
18,10,0000,791,34,L,1004
18,10,0000,294,77,L,983
18,10,0000,336,95,L,987
18,10,0000,91,234,L,996
18,10,0000,498,327,L,1011
18,10,0000,235,298,L,967
18,10,0000,308,313,L,978
18,10,0000,544,31,H,1034
18,10,0000,556,123,H,1034
18,10,0000,373,534,H,1030
25,10,0000,791,41,L,1023
25,10,0000,784,91,L,1019
25,10,0000,312,116,L,965
25,10,0000,192,226,L,980
25,10,0000,396,345,L,994
25,10,0000,599,390,L,1019
25,10,0000,222,152,H,1000
25,10,0000,617,172,H,1033
25,10,0000,262,477,H,1038
07,10,0000,393,11,L,1006
07,10,0000,457,35,L,1002
07,10,0000,26,67,L,1005
07,10,0000,564,104,L,1006
07,10,0000,635,140,L,1006
07,10,0000,744,47,H,1022
07,10,0000,154,217,H,1033
07,10,0000,708,378,H,1017
14,10,0000,132,108,L,997
14,10,0000,509,155,L,1002
14,10,0000,313,234,L,997
14,10,0000,400,324,L,1007
14,10,0000,143,322,L,970
14,10,0000,439,516,L,1011
14,10,0000,287,525,L,1005
14,10,0000,217,155,H,1015
14,10,0000,539,243,H,1024
14,10,0000,614,408,H,1021
21,10,0000,713,77,L,1021
21,10,0000,33,136,L,977
21,10,0000,49,191,L,983
21,10,0000,378,224,L,968
21,10,0000,589,375,L,1020
21,10,0000,420,416,L,1019
21,10,0000,643,178,H,1035
21,10,0000,153,221,H,1006
21,10,0000,613,409,H,1025
21,10,0000,186,498,H,1029
28,10,0000,204,221,L,1003
28,10,0000,116,240,L,995
28,10,0000,323,269,L,1005
28,10,0000,256,278,L,1005
28,10,0000,116,240,L,993
28,10,0000,201,272,L,1001
28,10,0000,742,54,H,1032
28,10,0000,116,60,H,1007
28,10,0000,202,117,H,1017
28,10,0000,307,93,H,977
28,10,0000,539,282,H,1029
28,10,0000,276,482,H,1035
05,10,0000,409,15,L,996
05,10,0000,608,278,L,1010
05,10,0000,286,322,L,988
05,10,0000,574,310,L,1009
05,10,0000,268,364,L,986
05,10,0000,718,59,H,1025
05,10,0000,120,231,H,1024
05,10,0000,474,228,H,1023
05,10,0000,19,433,H,1026
12,10,0000,11,68,L,1004
12,10,0000,790,75,L,1009
12,10,0000,333,259,L,997
12,10,0000,52,290,L,969
12,10,0000,131,323,L,975
12,10,0000,395,411,L,988
12,10,0000,534,222,H,1023
12,10,0000,290,378,H,1017
19,10,0000,791,35,L,1009
19,10,0000,708,82,L,1015
19,10,0000,271,213,L,956
19,10,0000,643,356,L,1007
19,10,0000,720,471,L,1011
19,10,0000,184,473,L,1000
19,10,0000,252,76,H,1008
19,10,0000,550,54,H,1034
19,10,0000,405,535,H,1025
26,10,0000,246,207,L,969
26,10,0000,399,344,L,1002
26,10,0000,508,400,L,1014
26,10,0000,624,200,H,1030
26,10,0000,152,224,H,1021
26,10,0000,260,493,H,1038
06,10,0000,378,85,L,1011
06,10,0000,14,90,L,999
06,10,0000,629,155,L,1007
06,10,0000,412,135,L,1007
06,10,0000,638,263,L,1009
06,10,0000,542,284,L,1018
06,10,0000,315,345,L,969
06,10,0000,770,438,L,1009
06,10,0000,725,32,H,1022
06,10,0000,547,57,H,1020
06,10,0000,240,145,H,1031
06,10,0000,672,218,H,1008
06,10,0000,167,214,H,1032
06,10,0000,57,298,H,1028
13,10,0000,315,74,L,977
13,10,0000,441,220,L,992
13,10,0000,671,117,L,1011
13,10,0000,38,298,L,975
13,10,0000,233,288,L,985
13,10,0000,99,303,L,976
13,10,0000,285,398,L,1000
13,10,0000,735,148,H,1011
13,10,0000,646,233,H,1022
13,10,0000,534,321,H,1021
13,10,0000,389,339,H,1017
20,10,0000,790,15,L,1012
20,10,0000,701,90,L,1019
20,10,0000,16,71,L,974
20,10,0000,257,205,L,979
20,10,0000,172,268,L,986
20,10,0000,309,326,L,950
20,10,0000,556,118,H,1034
20,10,0000,580,465,H,1024
27,10,0000,708,87,L,1026
27,10,0000,790,160,L,1018
27,10,0000,8,265,L,996
27,10,0000,139,315,L,989
27,10,0000,493,346,L,1015
27,10,0000,539,375,L,1014
27,10,0000,723,474,L,1012
27,10,0000,169,123,H,1024
27,10,0000,668,216,H,1029
27,10,0000,11,520,H,1018
27,10,0000,276,490,H,1036
03,10,0000,489,53,L,1011
03,10,0000,541,186,L,1008
03,10,0000,249,227,L,1014
03,10,0000,309,347,L,1004
03,10,0000,539,390,L,1003
03,10,0000,140,413,L,989
03,10,0000,742,117,H,1020
03,10,0000,200,146,H,1034
03,10,0000,386,250,H,1027
10,10,0000,372,103,L,985
10,10,0000,441,111,L,985
10,10,0000,490,249,L,981
10,10,0000,166,255,L,1015
10,10,0000,721,372,L,1012
10,10,0000,36,384,L,1005
10,10,0000,216,493,L,1000
10,10,0000,742,52,H,1018
10,10,0000,139,309,H,1026
17,10,0000,56,136,L,988
17,10,0000,289,132,L,985
17,10,0000,129,327,L,974
17,10,0000,364,315,L,994
17,10,0000,559,143,H,1035
17,10,0000,163,212,H,1000
17,10,0000,275,241,H,991
24,10,0000,336,43,L,990
24,10,0000,304,224,L,979
24,10,0000,76,235,L,980
24,10,0000,670,530,L,1014
24,10,0000,765,530,L,1013
24,10,0000,190,146,H,1008
24,10,0000,567,183,H,1037
24,10,0000,159,210,H,1009
24,10,0000,134,463,H,1033
31,10,0000,345,2,L,983
31,10,0000,466,5,L,984
31,10,0000,285,177,L,1002
31,10,0000,788,157,L,1012
31,10,0000,300,248,L,1005
31,10,0000,435,293,L,1029
31,10,0000,452,462,L,1013
31,10,0000,189,479,L,999
31,10,0000,655,530,L,1015
31,10,0000,742,45,H,1026
31,10,0000,163,194,H,1027
31,10,0000,556,258,H,1030
01,10,0000,793,93,L,1002
01,10,0000,671,142,L,1002
01,10,0000,345,74,L,993
01,10,0000,203,208,L,1010
01,10,0000,446,263,L,995
01,10,0000,39,384,L,1011
01,10,0000,415,383,L,1011
01,10,0000,276,424,L,995
01,10,0000,117,468,L,999
01,10,0000,509,533,L,1014
01,10,0000,512,27,H,1034
01,10,0000,252,290,H,1025
01,10,0000,651,372,H,1020
08,10,0000,87,82,L,1013
08,10,0000,586,85,L,1000
08,10,0000,411,209,L,994
08,10,0000,65,474,L,990
08,10,0000,219,465,L,966
08,10,0000,424,54,H,1022
08,10,0000,183,95,H,1035
08,10,0000,696,164,H,1020
08,10,0000,654,224,H,1021
08,10,0000,380,348,H,981
15,10,0000,664,86,L,1015
15,10,0000,305,46,L,990
15,10,0000,495,76,L,1005
15,10,0000,262,260,L,985
15,10,0000,159,213,L,981
15,10,0000,397,504,L,1000
15,10,0000,484,241,H,1022
15,10,0000,651,227,H,1021
15,10,0000,621,315,H,1020
15,10,0000,71,531,H,1024
15,10,0000,211,389,H,979
22,10,0000,717,84,L,1023
22,10,0000,309,145,L,975
22,10,0000,90,178,L,982
22,10,0000,486,251,L,1019
22,10,0000,156,306,L,988
22,10,0000,709,465,L,1011
22,10,0000,104,520,L,1015
22,10,0000,517,523,L,1018
22,10,0000,161,208,H,1005
22,10,0000,627,197,H,1035
22,10,0000,609,407,H,1025
22,10,0000,609,407,H,1025
22,10,0000,364,452,H,1034
29,10,0000,303,166,L,989
29,10,0000,747,76,H,1027
29,10,0000,550,263,H,1029
29,10,0000,304,449,H,1033
02,10,0000,380,19,L,996
02,10,0000,786,43,L,999
02,10,0000,295,150,L,1012
02,10,0000,219,213,L,1011
02,10,0000,527,273,L,1004
02,10,0000,460,293,L,1004
02,10,0000,98,430,L,986
02,10,0000,731,47,H,1009
02,10,0000,690,139,H,1004
02,10,0000,421,175,H,1026
02,10,0000,370,223,H,1024
02,10,0000,156,211,H,1028
02,10,0000,651,232,H,1018
02,10,0000,308,257,H,1024
02,10,0000,63,307,H,1024
02,10,0000,712,370,H,1016
09,10,0000,422,213,L,989
09,10,0000,432,296,L,986
09,10,0000,142,463,L,994
09,10,0000,747,79,H,1025
09,10,0000,183,213,H,1034
09,10,0000,383,444,H,983
16,10,0000,649,38,L,1018
16,10,0000,200,96,L,1000
16,10,0000,65,350,L,994
16,10,0000,279,233,L,980
16,10,0000,468,435,L,998
16,10,0000,692,501,L,1012
16,10,0000,795,520,L,1011
16,10,0000,296,96,H,1009
16,10,0000,561,197,H,1030
16,10,0000,156,211,H,1009
16,10,0000,150,529,H,1025
23,10,0000,309,60,L,978
23,10,0000,712,63,L,1017
23,10,0000,224,260,L,982
23,10,0000,279,435,L,1002
23,10,0000,730,457,L,1014
23,10,0000,679,440,L,1015
23,10,0000,515,523,L,1017
23,10,0000,712,63,H,1033
23,10,0000,162,203,H,1004
23,10,0000,615,190,H,1033
23,10,0000,657,222,H,1033
23,10,0000,495,271,H,1035
23,10,0000,2,405,H,1029
30,10,0000,387,80,L,979
30,10,0000,199,213,L,1007
30,10,0000,209,367,L,1008
30,10,0000,496,491,L,1009
30,10,0000,149,479,L,1008
30,10,0000,745,77,H,1026
30,10,0000,169,137,H,1027
30,10,0000,541,275,H,1029
30,10,0000,404,298,H,1029
30,10,0000,309,422,H,1029
04,10,0600,528,84,L,1011
04,10,0600,788,90,L,1013
04,10,0600,361,93,L,1004
04,10,0600,411,166,L,1023
04,10,0600,614,249,L,1003
04,10,0600,296,257,L,993
04,10,0600,274,353,L,996
04,10,0600,177,408,L,992
04,10,0600,662,446,L,1010
04,10,0600,155,216,H,1030
11,10,0600,424,93,L,977
11,10,0600,320,93,L,968
11,10,0600,619,270,L,1007
11,10,0600,308,252,L,1005
11,10,0600,93,328,L,989
11,10,0600,64,476,L,995
11,10,0600,367,457,L,985
11,10,0600,725,172,H,1014
11,10,0600,194,142,H,1026
11,10,0600,156,221,H,1026
11,10,0600,506,335,H,1016
11,10,0600,237,348,H,1020
11,10,0600,509,375,H,1017
11,10,0600,536,504,H,1016
18,10,0600,786,29,L,1004
18,10,0600,712,80,L,1014
18,10,0600,336,58,L,984
18,10,0600,197,90,L,996
18,10,0600,311,259,L,963
18,10,0600,248,286,L,967
18,10,0600,667,391,L,1012
18,10,0600,336,58,H,983
18,10,0600,545,19,H,1035
18,10,0600,156,213,H,1001
25,10,0600,137,79,L,973
25,10,0600,320,84,L,963
25,10,0600,194,219,L,970
25,10,0600,400,334,L,992
25,10,0600,724,473,L,1016
25,10,0600,627,197,H,1032
25,10,0600,33,301,H,1022
25,10,0600,259,479,H,1037
14,10,0600,781,91,L,1007
14,10,0600,531,125,L,1004
14,10,0600,779,184,L,1011
14,10,0600,137,335,L,970
14,10,0600,315,524,L,1002
14,10,0600,306,50,H,987
14,10,0600,216,166,H,1012
14,10,0600,542,285,H,1026
14,10,0600,615,305,H,1020
21,10,0600,317,170,L,971
21,10,0600,710,79,L,1022
21,10,0600,30,148,L,979
21,10,0600,386,180,L,974
21,10,0600,583,386,L,1021
21,10,0600,509,529,L,1020
21,10,0600,710,530,L,1013
21,10,0600,643,200,H,1036
21,10,0600,156,214,H,1009
21,10,0600,450,373,H,1019
21,10,0600,613,408,H,1025
28,10,0600,304,60,L,975
28,10,0600,327,87,L,975
28,10,0600,115,237,L,995
28,10,0600,337,197,L,1009
28,10,0600,134,282,L,992
28,10,0600,201,397,L,1015
28,10,0600,205,117,H,1015
28,10,0600,747,60,H,1029
28,10,0600,304,60,H,1015
28,10,0600,528,298,H,1029
28,10,0600,518,425,H,1020
28,10,0600,287,485,H,1034
05,10,0600,425,5,L,995
05,10,0600,786,93,L,1010
05,10,0600,651,172,L,1010
05,10,0600,610,279,L,1009
05,10,0600,274,356,L,979
05,10,0600,409,406,L,1003
05,10,0600,676,27,H,1021
05,10,0600,744,24,H,1021
05,10,0600,252,65,H,1030
05,10,0600,482,224,H,1022
05,10,0600,569,474,H,1016
05,10,0600,60,430,H,1026
12,10,0600,334,109,L,972
12,10,0600,781,91,L,1008
12,10,0600,375,223,L,994
12,10,0600,706,235,L,1010
12,10,0600,119,298,L,965
12,10,0600,543,200,H,1023
12,10,0600,396,417,H,991
12,10,0600,303,383,H,1016
19,10,0600,706,82,L,1017
19,10,0600,260,205,L,962
19,10,0600,649,344,L,1007
19,10,0600,233,379,L,990
19,10,0600,249,444,L,988
19,10,0600,725,460,L,1011
19,10,0600,561,111,H,1035
19,10,0600,666,209,H,1029
19,10,0600,511,371,H,1021
19,10,0600,452,498,H,1025
26,10,0600,57,98,L,998
26,10,0600,271,135,L,977
26,10,0600,260,202,L,972
26,10,0600,38,397,L,989
26,10,0600,408,350,L,1005
26,10,0600,534,404,L,1012
26,10,0600,630,150,H,1030
26,10,0600,152,221,H,1021
26,10,0600,554,266,H,1025
26,10,0600,263,490,H,1037
06,10,0600,16,82,L,1000
06,10,0600,788,90,L,1011
06,10,0600,435,109,L,1005
06,10,0600,599,139,L,1006
06,10,0600,320,337,L,969
06,10,0600,556,19,H,1021
06,10,0600,274,123,H,1030
06,10,0600,155,216,H,1032
06,10,0600,41,285,H,1030
13,10,0600,675,99,L,1009
13,10,0600,315,79,L,978
13,10,0600,432,208,L,994
13,10,0600,744,219,L,1012
13,10,0600,202,178,L,986
13,10,0600,117,370,L,977
13,10,0600,309,384,L,1001
13,10,0600,441,504,L,1005
13,10,0600,643,238,H,1021
13,10,0600,535,324,H,1020
13,10,0600,662,337,H,1020
13,10,0600,514,372,H,1021
13,10,0600,616,409,H,1021
20,10,0600,790,10,L,1015
20,10,0600,32,90,L,976
20,10,0600,259,217,L,981
20,10,0600,195,271,L,987
20,10,0600,725,361,L,1014
20,10,0600,320,315,L,952
20,10,0600,632,320,L,1015
20,10,0600,515,526,L,1020
20,10,0600,558,112,H,1035
20,10,0600,489,415,H,1025
20,10,0600,11,446,H,1027
20,10,0600,580,465,H,1025
20,10,0600,446,509,H,1024
27,10,0600,289,112,L,979
27,10,0600,224,224,L,997
27,10,0600,20,288,L,994
27,10,0600,175,301,L,991
27,10,0600,547,424,L,1014
27,10,0600,667,428,L,1013
27,10,0600,709,59,H,1032
27,10,0600,172,106,H,1022
27,10,0600,547,279,H,1023
27,10,0600,654,222,H,1029
27,10,0600,293,490,H,1035
03,10,0600,332,73,L,1003
03,10,0600,482,35,L,1011
03,10,0600,534,180,L,1008
03,10,0600,251,239,L,1012
03,10,0600,312,333,L,1003
03,10,0600,580,348,L,1000
03,10,0600,148,391,L,989
03,10,0600,723,153,H,1019
03,10,0600,199,177,H,1035
03,10,0600,166,211,H,1035
03,10,0600,386,254,H,1026
10,10,0600,361,97,L,982
10,10,0600,21,329,L,1004
10,10,0600,270,370,L,1012
10,10,0600,243,499,L,999
10,10,0600,193,109,H,1034
10,10,0600,483,211,H,981
10,10,0600,147,310,H,1024
10,10,0600,527,525,H,1017
17,10,0600,791,96,L,1007
17,10,0600,290,104,L,983
17,10,0600,60,167,L,989
17,10,0600,164,323,L,967
17,10,0600,649,444,L,1014
17,10,0600,558,126,H,1036
17,10,0600,260,530,H,1028
24,10,0600,345,27,L,994
24,10,0600,783,93,L,1018
24,10,0600,90,106,L,987
24,10,0600,304,196,L,972
24,10,0600,92,225,L,974
24,10,0600,361,336,L,1000
24,10,0600,194,145,H,1009
24,10,0600,580,172,H,1038
24,10,0600,153,471,H,1033
31,10,0600,332,40,L,982
31,10,0600,310,144,L,997
31,10,0600,386,170,L,1001
31,10,0600,46,229,L,987
31,10,0600,349,210,L,1003
31,10,0600,192,463,L,997
31,10,0600,155,496,L,998
31,10,0600,432,457,L,1012
31,10,0600,665,522,L,1015
31,10,0600,736,40,H,1024
31,10,0600,186,149,H,1024
31,10,0600,544,269,H,1029
31,10,0600,48,419,H,1027
01,10,0600,785,91,L,1004
01,10,0600,231,191,L,1009
01,10,0600,668,141,L,1001
01,10,0600,453,261,L,1000
01,10,0600,447,364,L,1010
01,10,0600,287,410,L,996
01,10,0600,143,462,L,997
01,10,0600,151,209,H,1020
01,10,0600,616,246,H,1021
01,10,0600,10,297,H,1026
01,10,0600,284,267,H,1024
08,10,0600,586,76,L,1001
08,10,0600,786,112,L,1014
08,10,0600,405,204,L,994
08,10,0600,769,188,L,1016
08,10,0600,252,460,L,970
08,10,0600,400,340,L,983
08,10,0600,85,474,L,989
08,10,0600,195,122,H,1034
08,10,0600,622,191,H,1020
08,10,0600,656,243,H,1022
15,10,0600,484,68,L,1004
15,10,0600,782,171,L,1012
15,10,0600,256,254,L,983
15,10,0600,592,213,L,1019
15,10,0600,251,394,L,980
15,10,0600,408,490,L,997
15,10,0600,306,41,H,991
15,10,0600,282,126,H,1009
15,10,0600,156,216,H,1012
15,10,0600,506,235,H,1025
15,10,0600,77,523,H,1023
22,10,0600,784,91,L,1014
22,10,0600,312,131,L,975
22,10,0600,106,191,L,983
22,10,0600,187,288,L,983
22,10,0600,147,492,L,1013
22,10,0600,506,530,L,1017
22,10,0600,162,213,H,1001
22,10,0600,652,216,H,1034
22,10,0600,343,458,H,1033
29,10,0600,328,134,L,982
29,10,0600,172,435,L,1013
29,10,0600,522,463,L,1009
29,10,0600,725,49,H,1026
29,10,0600,602,179,H,1028
29,10,0600,553,263,H,1031
29,10,0600,306,446,H,1031
02,10,0600,793,34,L,1002
02,10,0600,312,133,L,1011
02,10,0600,193,131,L,1010
02,10,0600,542,250,L,1005
02,10,0600,303,373,L,997
02,10,0600,481,293,L,1007
02,10,0600,100,430,L,985
02,10,0600,225,210,H,1028
02,10,0600,615,181,H,1016
02,10,0600,377,234,H,1025
02,10,0600,650,232,H,1016
02,10,0600,771,345,H,1017
09,10,0600,416,202,L,985
09,10,0600,441,276,L,985
09,10,0600,153,468,L,993
09,10,0600,578,529,L,1012
09,10,0600,730,57,H,1020
09,10,0600,150,224,H,1035
09,10,0600,427,411,H,981
16,10,0600,279,219,L,985
16,10,0600,323,342,L,982
16,10,0600,87,342,L,990
16,10,0600,194,100,H,999
16,10,0600,145,134,H,1006
16,10,0600,567,189,H,1032
16,10,0600,156,211,H,1006
16,10,0600,153,534,H,1024
23,10,0600,312,59,L,979
23,10,0600,91,121,L,988
23,10,0600,310,197,L,989
23,10,0600,234,245,L,980
23,10,0600,270,355,L,995
23,10,0600,518,524,L,1017
23,10,0600,512,248,H,1036
23,10,0600,645,231,H,1032
23,10,0600,18,410,H,1030
30,10,0600,329,40,L,979
30,10,0600,418,68,L,982
30,10,0600,344,132,L,999
30,10,0600,221,212,L,1008
30,10,0600,229,332,L,1007
30,10,0600,177,451,L,1006
30,10,0600,473,491,L,1009
30,10,0600,742,57,H,1025
30,10,0600,172,134,H,1029
30,10,0600,544,269,H,1030
30,10,0600,407,298,H,1029
04,10,1200,403,45,L,1002
04,10,1200,375,89,L,1007
04,10,1200,526,63,L,1009
04,10,1200,285,263,L,993
04,10,1200,589,312,L,1005
04,10,1200,211,410,L,994
04,10,1200,279,342,L,993
04,10,1200,194,148,H,1028
04,10,1200,156,219,H,1028
04,10,1200,441,227,H,1023
04,10,1200,777,230,H,1016
11,10,1200,406,65,L,981
11,10,1200,315,98,L,969
11,10,1200,320,256,L,1004
11,10,1200,74,295,L,979
11,10,1200,378,444,L,985
11,10,1200,780,93,H,1001
11,10,1200,199,125,H,1024
11,10,1200,783,249,H,1012
11,10,1200,252,350,H,1020
11,10,1200,109,430,H,991
11,10,1200,780,444,H,1013
18,10,1200,290,233,L,953
18,10,1200,673,389,L,1012
18,10,1200,41,486,L,1015
18,10,1200,197,96,H,998
18,10,1200,230,137,H,1003
25,10,1200,627,8,L,1013
25,10,1200,131,76,L,983
25,10,1200,331,54,L,965
25,10,1200,783,90,L,1016
25,10,1200,216,219,L,968
25,10,1200,497,395,L,1015
25,10,1200,397,337,L,994
25,10,1200,705,535,L,1012
25,10,1200,613,156,H,1029
25,10,1200,63,304,H,1024
25,10,1200,257,487,H,1039
07,10,1200,458,5,L,1000
07,10,1200,596,98,L,1003
07,10,1200,222,137,L,1019
07,10,1200,404,239,L,991
07,10,1200,744,145,L,1008
07,10,1200,138,254,L,1027
07,10,1200,19,466,L,988
07,10,1200,150,126,H,1034
07,10,1200,263,166,H,1028
07,10,1200,690,175,H,1016
07,10,1200,156,216,H,1034
14,10,1200,781,91,L,1003
14,10,1200,528,116,L,1006
14,10,1200,316,214,L,999
14,10,1200,150,357,L,973
14,10,1200,516,454,L,1010
14,10,1200,528,491,L,1010
14,10,1200,350,508,L,1003
14,10,1200,306,50,H,989
14,10,1200,203,182,H,1013
14,10,1200,431,241,H,1018
14,10,1200,603,229,H,1022
14,10,1200,705,354,H,1020
21,10,1200,309,163,L,972
21,10,1200,82,180,L,981
21,10,1200,460,334,L,1020
21,10,1200,526,529,L,1017
21,10,1200,161,197,H,1007
21,10,1200,651,178,H,1034
21,10,1200,320,501,H,1033
28,10,1200,304,43,L,978
28,10,1200,347,70,L,979
28,10,1200,236,230,L,999
28,10,1200,372,252,L,1014
28,10,1200,140,269,L,995
28,10,1200,719,66,H,1026
28,10,1200,212,123,H,1011
28,10,1200,358,198,H,1018
28,10,1200,536,252,H,1028
28,10,1200,284,482,H,1034
05,10,1200,783,90,L,1005
05,10,1200,667,210,L,1008
05,10,1200,296,359,L,974
05,10,1200,250,59,H,1031
05,10,1200,170,211,H,1029
05,10,1200,485,208,H,1021
05,10,1200,68,435,H,1027
05,10,1200,588,389,H,1015
12,10,1200,787,87,L,1002
12,10,1200,384,217,L,994
12,10,1200,94,282,L,961
12,10,1200,395,432,L,999
12,10,1200,135,530,L,1013
12,10,1200,274,208,H,1012
12,10,1200,565,182,H,1022
12,10,1200,795,226,H,1013
12,10,1200,485,530,H,1013
19,10,1200,260,202,L,968
19,10,1200,428,259,L,1007
19,10,1200,643,318,L,1010
19,10,1200,278,379,L,979
19,10,1200,287,400,L,979
19,10,1200,545,104,H,1034
19,10,1200,506,354,H,1020
26,10,1200,276,196,L,979
26,10,1200,526,359,L,1011
26,10,1200,74,356,L,989
26,10,1200,413,362,L,1010
26,10,1200,714,490,L,1009
26,10,1200,638,87,H,1029
26,10,1200,169,145,H,1021
26,10,1200,155,205,H,1021
26,10,1200,287,489,H,1037
06,10,1200,385,13,L,1007
06,10,1200,591,126,L,1006
06,10,1200,19,73,L,1001
06,10,1200,437,87,L,1004
06,10,1200,745,137,L,1006
06,10,1200,671,208,L,1007
06,10,1200,323,337,L,971
06,10,1200,247,60,H,1031
06,10,1200,160,205,H,1030
06,10,1200,55,285,H,1031
13,10,1200,662,106,L,1010
13,10,1200,323,71,L,983
13,10,1200,775,126,L,1007
13,10,1200,134,142,L,994
13,10,1200,219,272,L,989
13,10,1200,92,315,L,979
13,10,1200,153,339,L,973
13,10,1200,334,382,L,1005
13,10,1200,441,509,L,1008
13,10,1200,233,534,L,1004
13,10,1200,528,526,L,1011
13,10,1200,685,529,L,1010
13,10,1200,795,505,L,1011
13,10,1200,288,190,H,1013
13,10,1200,484,290,H,1021
13,10,1200,638,323,H,1021
13,10,1200,684,344,H,1020
20,10,1200,257,217,L,980
20,10,1200,207,262,L,987
20,10,1200,340,288,L,959
20,10,1200,567,128,H,1034
20,10,1200,229,150,H,995
20,10,1200,76,479,H,1028
27,10,1200,281,83,L,970
27,10,1200,111,231,L,999
27,10,1200,172,295,L,997
27,10,1200,31,292,L,995
27,10,1200,521,464,L,1015
27,10,1200,175,97,H,1021
27,10,1200,667,80,H,1029
27,10,1200,544,295,H,1024
27,10,1200,687,286,H,1024
27,10,1200,298,491,H,1036
03,10,1200,107,59,L,1005
03,10,1200,330,74,L,1003
03,10,1200,544,173,L,1010
03,10,1200,585,312,L,999
03,10,1200,320,326,L,1003
03,10,1200,393,454,L,1015
03,10,1200,164,213,H,1035
03,10,1200,408,227,H,1026
